GeneID	Adipose - Subcutaneous,Adipose - Visceral (Omentum),Adrenal Gland,Artery - Aorta,Artery - Coronary,Artery - Tibial,Bladder,Brain - Amygdala,Brain - Anterior cingulate cortex (BA24),Brain - Caudate (basal ganglia),Brain - Cerebellar Hemisphere,Brain - Cerebellum,Brain - Cortex,Brain - Frontal Cortex (BA9),Brain - Hippocampus,Brain - Hypothalamus,Brain - Nucleus accumbens (basal ganglia),Brain - Putamen (basal ganglia),Brain - Spinal cord (cervical c-1),Brain - Substantia nigra,Breast - Mammary Tissue,Cells - Cultured fibroblasts,Cells - EBV-transformed lymphocytes,Cervix - Ectocervix,Cervix - Endocervix,Colon - Sigmoid,Colon - Transverse,Esophagus - Gastroesophageal Junction,Esophagus - Mucosa,Esophagus - Muscularis,Fallopian Tube,Heart - Atrial Appendage,Heart - Left Ventricle,Kidney - Cortex,Liver,Lung,Minor Salivary Gland,Muscle - Skeletal,Nerve - Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin - Not Sun Exposed (Suprapubic),Skin - Sun Exposed (Lower leg),Small Intestine - Terminal Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole Blood
ENSG00000174547	37.76402,37.99961,28.43444,42.04282,42.99714,43.13181,45.02341,14.28932,16.22893,15.90059,32.20909,32.23451,19.90704,20.70075,14.51648,17.46114,17.85805,13.43356,14.59109,16.36842,40.15367,63.06037,83.74907,44.74971,44.70902,52.30595,47.13549,48.61637,44.64753,49.50101,49.80413,27.73605,26.27851,30.92623,28.04554,35.42542,32.40348,33.65206,43.59401,50.92075,21.65026,32.11508,41.97038,35.16307,34.87614,42.37032,43.17535,33.29580,43.69132,42.00704,50.18993,41.57670,6.34973
ENSG00000145907	30.26222,36.04934,26.15569,27.10463,29.85795,27.36065,33.06721,15.11931,13.23595,15.41728,21.45579,17.20903,11.37430,15.65642,14.37840,16.89200,15.53047,11.31278,18.02692,15.36055,31.79416,77.94768,81.00027,40.13494,36.71721,21.19434,21.83672,20.74570,37.04237,19.22052,36.14149,16.69158,12.97150,18.39141,16.70713,33.70974,25.13184,37.32485,34.51700,38.86802,10.55230,20.65413,24.99276,28.11487,25.17735,21.77831,24.03965,15.52827,46.40997,30.90985,35.28596,36.54428,3.59585
ENSG00000138757	32.72578,29.57939,32.71718,41.90288,36.92647,50.91215,51.54617,25.11106,36.73390,25.22078,91.81286,62.47428,33.46597,57.42185,24.66470,40.91962,37.93575,19.10297,35.30420,30.24996,29.43888,74.79454,82.93948,33.51163,45.13385,38.75819,34.13543,41.14260,25.96752,45.26245,44.29547,18.43307,14.44636,18.36239,12.41903,37.05186,29.71634,55.00121,29.90303,30.95956,11.64099,36.61174,34.57218,24.37492,23.98699,36.49917,25.73169,20.68269,56.16332,39.61442,37.37172,32.04752,6.89907
ENSG00000125901	34.76400,36.86285,59.27780,40.44460,39.77590,40.62675,57.73500,38.93390,45.19010,46.99515,76.49000,71.24730,54.92520,60.90880,40.66100,52.38380,48.56560,39.58540,37.17700,39.83700,42.87745,41.00475,37.51740,47.35345,52.89660,54.29215,39.63835,48.38770,40.21015,51.20035,59.54240,26.33645,28.64770,41.11470,43.89990,36.08590,37.13740,25.29195,47.90100,54.41460,20.74800,80.25060,63.34370,46.70530,44.07950,34.16440,36.64290,31.78240,33.15115,69.03670,53.47060,44.44410,4.29337
ENSG00000169976	102.85300,92.49705,132.61800,108.58300,110.60700,97.21470,90.04710,55.25900,61.45495,57.61730,58.90175,58.27800,60.65230,71.02720,56.38940,72.41485,74.38645,53.79830,70.59380,63.86470,96.93380,144.87500,173.36200,109.25950,105.29600,95.63785,97.49110,96.33030,112.39500,100.19950,117.75600,62.81735,56.66210,92.79870,64.57480,104.23800,84.47190,64.19865,108.64050,102.08950,54.01140,156.09000,105.02000,113.32000,118.38400,88.80580,111.70750,71.57920,125.51100,109.33800,107.61950,99.63520,30.78330
ENSG00000134815	8.52651,10.12332,8.80183,10.27889,10.11846,9.55025,14.81731,6.17120,6.43738,6.56711,18.02600,19.20812,9.56829,7.61467,6.78127,9.13917,6.76076,5.02242,8.46646,6.53646,12.11897,10.43531,11.31403,15.57525,20.21223,11.09542,8.83017,9.67196,10.85621,9.64308,17.02846,4.89704,3.44078,8.38226,8.89669,17.97124,9.89208,5.00352,14.27041,19.97026,4.93367,22.54530,19.15979,12.88337,13.18284,9.56743,25.77610,7.20739,54.83295,19.50724,20.49702,15.29903,42.80180
ENSG00000147679	10.18176,8.86243,6.46074,9.45345,9.20693,9.09709,11.89786,6.16127,8.04883,6.93680,19.81424,18.06894,7.84482,9.40104,6.75111,6.48092,8.78674,5.71863,8.43364,6.40151,10.86196,13.49065,13.77614,9.96904,13.06046,10.00594,7.03597,10.51482,6.36334,10.08995,12.95167,4.62554,3.63379,4.08326,3.54876,10.97003,6.59983,5.12900,13.53211,14.50436,3.28841,8.60862,9.43312,7.63808,7.03520,8.20483,8.22639,4.88498,9.67761,13.37608,14.67153,9.54675,1.10011
ENSG00000168566	6.90866,5.63105,3.74593,6.32704,6.10984,6.78923,7.30805,2.73157,3.12297,3.16257,18.22340,13.95970,3.03763,3.49262,3.18468,3.35115,3.68283,2.33939,4.35392,3.45507,6.94759,8.68076,7.28176,8.53620,9.83444,6.37659,5.39374,5.59711,4.41861,5.35906,8.09792,4.66171,3.49124,3.39142,3.44322,5.70309,5.80939,4.74964,9.46407,9.25623,2.55567,5.10334,7.27865,5.20862,5.57551,6.41099,6.41977,4.01483,3.93187,7.69640,9.50098,7.40582,1.10758
ENSG00000134186	35.95858,30.52068,23.68915,30.07948,33.07054,29.86749,34.19530,14.83657,13.10934,15.25297,93.83425,84.15310,14.21042,14.83587,15.52744,16.33913,15.92951,12.42057,28.60470,18.11511,36.88832,36.09725,44.81889,33.46803,38.04130,30.91203,31.92431,31.30164,28.35260,29.02312,42.48150,13.43744,9.42324,18.11705,13.68874,42.71854,32.73289,14.31657,42.97176,36.05358,19.09170,36.51987,36.86962,31.83319,33.62829,42.54744,55.59088,23.76022,27.28555,47.90251,39.80741,33.91704,5.88332
ENSG00000186834	15.46200,13.32155,21.97170,27.18390,21.17060,24.48640,21.29670,10.20120,11.48590,11.26105,17.81795,15.58750,12.17240,15.31050,10.41030,12.76045,11.39670,9.78793,9.82912,10.71230,15.57630,19.89495,11.26270,13.74115,19.13560,18.28620,15.34620,18.12790,15.99290,16.04160,25.79440,6.61421,4.82993,12.42910,8.61680,17.17250,13.70220,9.39152,21.07235,12.90380,6.38212,18.50310,22.77165,16.16290,16.79740,18.87680,19.87765,12.45750,24.98890,20.33140,18.32240,15.74060,4.89432
ENSG00000168517	7.24602,5.61672,12.26472,9.52678,8.45305,7.20506,13.34188,7.08128,8.36862,7.88239,16.16279,14.90052,9.39528,9.80613,7.63780,8.34206,9.35601,6.71888,6.69037,6.86563,7.90878,8.82756,10.11150,7.30828,9.89525,9.50726,6.89886,7.88285,6.19524,7.54992,9.17654,3.16602,3.25245,10.11947,7.53448,7.45491,7.91272,24.41079,14.43491,9.35635,5.68819,17.15616,12.88498,6.48176,6.52318,8.11616,10.74162,7.09040,68.71541,17.00829,11.78923,7.35956,3.85907
ENSG00000167978	456.88652,481.35012,416.95165,498.24503,463.21311,428.60826,532.86677,200.09966,211.31376,215.78270,688.64018,871.33113,345.23239,232.99443,217.31346,225.22800,209.21344,201.27991,227.08227,209.06981,575.03318,216.87166,272.22934,786.64367,1282.15150,683.73479,576.57794,577.64624,470.77087,496.82475,761.30506,233.40463,192.57326,442.05784,359.37306,715.47048,520.83399,290.54525,864.59634,786.58929,289.09034,669.49026,835.25189,572.67119,526.31336,695.91077,1171.24328,459.79543,549.94106,868.53356,964.04571,700.62627,173.65137
ENSG00000080572	0.19934,0.20737,0.13573,0.24539,0.22306,0.20143,0.18196,0.19391,0.12816,0.26493,0.48831,0.52643,0.14625,0.13324,0.29262,0.29549,0.17034,0.10294,0.20567,0.15971,0.21760,0.10183,0.16730,0.23456,0.61278,0.21123,0.16227,0.21554,0.23738,0.18849,0.44620,0.14821,0.06970,0.09068,0.14733,0.61903,0.21512,0.07267,0.55700,0.32979,0.07196,0.32777,0.31061,0.24543,0.25382,0.27294,0.24469,0.14306,15.54139,0.48008,0.33320,0.30256,0.06183
ENSG00000108406	20.33467,13.98539,17.98108,18.59341,18.16334,23.93374,22.41423,8.68186,7.95454,9.07664,21.04374,17.36710,8.15031,9.91013,8.91055,12.00538,9.02348,7.72881,12.62274,10.13615,17.67923,25.30643,14.58026,15.83009,21.81070,15.19864,9.77511,16.02452,11.18825,16.31793,18.37304,6.91801,4.67449,10.87659,3.58295,13.60211,13.75602,8.41000,18.75397,23.93507,7.17873,27.21345,14.76179,16.38395,18.51831,10.30438,8.95945,9.67330,33.03975,21.12666,21.59705,16.90701,3.29086
ENSG00000140829	36.16250,28.05895,19.77324,34.30537,33.51476,35.51349,34.46790,13.77616,14.48467,14.29356,44.95810,45.10228,20.06433,18.58828,16.22362,16.36329,14.58225,13.76561,18.41641,15.36142,34.63331,27.60111,31.50594,41.61150,39.42427,35.25468,27.96779,33.67465,26.72998,32.91587,39.24388,15.08698,13.13083,19.37954,14.32916,37.06126,23.50162,21.01358,48.70260,43.13001,10.86217,34.18492,35.67465,35.61991,38.06423,33.81427,46.07735,19.24724,43.08349,38.59215,45.64655,35.09816,6.83592
ENSG00000171103	9.25937,8.03397,11.54544,8.57239,8.97204,7.71862,11.32892,7.13773,8.11849,6.90747,18.78337,14.34810,7.52673,10.34738,7.49909,9.62748,7.01026,6.48962,8.54995,8.37119,10.21713,10.97224,12.78118,10.54303,11.16872,9.31163,6.84306,9.09208,7.51150,9.57575,10.68316,6.07274,6.69422,6.18076,4.91269,7.77480,8.00041,6.29636,10.76444,10.71274,2.80644,11.23520,10.83126,8.72615,8.85129,9.13322,9.70578,6.06313,9.66607,11.54134,11.32856,9.28958,0.80787
ENSG00000172346	4.24181,5.66456,130.85164,81.39927,98.95379,94.46798,26.84451,12.97601,19.37209,20.72310,81.74006,96.94669,15.60649,14.89093,18.00769,31.15062,25.22759,12.95165,10.33103,25.61686,2.88505,0.82936,0.25968,66.25685,85.54997,13.24063,3.13731,8.22991,2.44420,7.32829,21.30008,115.61308,120.83408,21.21872,0.83502,12.69302,0.95212,1.16459,6.53205,156.02873,20.84484,23.65518,21.14630,1.34812,1.97183,2.45346,1.12004,2.58340,43.30639,2.80534,106.46952,31.73276,0.13231
ENSG00000153048	74.53725,97.45855,134.75323,67.28205,75.76069,52.84387,54.43428,29.54935,28.45297,37.81203,18.73905,22.05181,29.82633,28.30191,29.45023,30.54652,80.13639,33.54221,36.29161,29.46317,78.97014,138.15815,79.20138,105.76395,109.28604,38.99237,46.25367,54.21627,166.09207,47.30201,71.52392,29.99182,17.43568,74.62477,85.07355,130.87462,94.85455,10.31758,134.27557,87.46513,29.79583,67.85289,57.26514,36.42528,39.81934,53.53412,65.65436,39.41898,658.95934,57.92633,74.20900,109.02557,24.66454
ENSG00000105171	45.98691,38.18419,50.33149,48.21273,48.60682,46.18395,46.08445,24.25432,28.95846,27.44100,32.10066,32.51917,35.05661,39.12271,24.68768,26.89932,32.09812,23.69333,27.39964,26.56661,40.72213,70.85660,64.84643,39.07303,40.99061,40.25116,38.55705,44.66732,42.13151,49.38091,45.55233,24.25181,22.52194,33.39403,22.39631,43.48464,34.85151,26.16123,42.86956,28.99050,16.19333,40.07492,41.01256,39.19011,41.50940,39.29191,45.56264,30.28568,60.61877,47.60993,35.92261,33.66503,11.61101
ENSG00000166173	54.85438,53.97622,8.51775,68.87873,58.51055,57.07862,26.27760,47.96555,39.34390,61.22707,40.92468,38.73829,54.18721,57.82208,58.89788,47.15932,56.15117,71.34408,102.24800,59.66537,46.68529,60.25045,0.55621,39.04126,47.10961,24.18391,9.26939,40.87944,7.03092,30.58590,38.21035,29.19072,21.95102,23.95189,4.28098,20.32809,18.51194,9.39669,47.95295,40.53397,5.01321,33.52413,34.98245,13.95088,17.34895,7.68031,2.80730,16.05363,66.73926,56.99502,36.94215,46.30335,0.12068
ENSG00000185946	33.48028,19.55496,19.28354,24.31424,27.31202,32.53280,32.61439,11.41373,10.73357,14.62036,49.66418,56.04620,17.26205,13.85377,11.29009,11.49412,17.31477,10.39418,14.01851,12.01731,32.60027,13.37902,24.12306,30.71610,42.47234,28.78575,21.13873,28.79423,14.03507,28.98729,37.44427,16.11550,10.09121,16.21076,6.50265,29.94749,26.03179,20.59973,58.21489,42.38624,18.64300,39.58554,27.03656,21.86344,22.26633,26.36143,18.33954,13.83478,18.44126,63.52223,43.83210,30.74792,2.43877
ENSG00000156482	2201.53399,1895.88097,1086.95604,1827.87149,1808.21866,2115.62194,2056.40934,746.53495,495.16466,573.20425,942.11617,840.47689,495.39243,540.46636,647.15496,702.88212,688.68076,547.96672,1140.13782,906.41344,2338.07787,2374.97150,3183.20116,2682.00019,2854.08802,1846.82369,1358.39827,1673.17722,1545.48410,1552.69885,2069.91838,793.32017,566.48992,811.73731,612.59509,1649.63084,1473.76620,1274.63433,2005.51897,4400.59238,1013.56565,1294.88512,1760.76202,2709.74603,2682.00250,1448.06078,1908.95224,1118.66933,912.53740,1689.33137,2646.23457,2286.30627,413.22291
ENSG00000183207	38.60827,34.16802,36.63925,46.76547,41.27989,43.68861,43.32398,30.19653,35.40110,34.95696,55.53948,55.70379,44.81789,48.42537,34.52100,39.49223,37.44152,29.00633,30.33516,28.32536,43.64972,74.54794,77.59585,45.92668,49.73063,41.64963,38.33924,44.54056,51.72498,46.40741,57.87357,26.67142,24.79493,35.23131,23.24294,45.16240,37.45154,39.86365,50.74280,46.20181,18.91298,58.52066,47.74590,42.38838,45.09294,33.47299,36.51202,29.12591,391.59869,53.61208,53.04952,44.06133,8.18280
ENSG00000185721	34.99923,30.34446,36.22319,28.19948,29.75502,34.90924,29.18094,17.84096,22.15110,17.78476,40.11850,33.85668,26.33623,31.25636,17.49930,23.40677,20.99436,16.11800,19.66942,19.01541,34.91946,47.02776,41.86289,32.94442,35.04134,27.32966,21.89344,27.80391,26.17566,27.63710,36.95701,22.48057,20.79033,18.85650,13.96955,27.11543,26.02016,49.16786,36.80573,34.48808,15.07102,29.07276,28.70256,27.81401,30.13747,21.20255,21.86512,18.70185,196.17776,33.04014,35.89673,28.50495,5.32548
ENSG00000121060	18.06674,16.06049,19.90367,10.17340,10.63910,6.63293,15.09430,3.72005,4.23826,4.75852,13.59430,14.79550,4.89739,4.64224,3.39331,4.54960,5.39564,3.69242,3.23108,3.40647,14.82491,33.23332,56.01614,16.10893,18.39743,10.48435,15.95177,11.19617,18.42468,9.63776,23.12501,5.00119,3.68061,6.56259,12.16481,29.07007,9.12504,5.57109,13.54016,13.93495,7.16116,12.14565,10.69182,20.50058,21.42521,18.90341,38.23667,11.66974,12.89287,14.33710,17.34411,15.66710,35.65470
ENSG00000144580	20.78500,21.53002,21.06154,22.68261,21.06103,20.74821,22.62054,11.99534,14.43004,13.56435,35.85168,35.15495,15.90583,16.32807,13.09605,14.89102,16.30924,11.11273,17.57375,13.22587,23.25003,30.84585,58.55706,26.02333,28.05928,21.06731,17.91026,19.97496,21.62531,18.92607,31.08072,12.47413,9.77427,12.81681,10.38914,27.64547,19.08511,10.17505,26.21821,28.08874,8.55835,36.71572,28.17379,25.38187,25.88336,21.45245,26.48821,14.63093,47.55146,27.75211,30.77518,24.98354,4.60361
ENSG00000163319	27.49109,24.81881,32.75943,30.89908,29.14774,32.26886,22.32679,18.91755,23.26875,17.49452,27.89170,24.92128,23.81188,27.65414,18.63505,23.34343,21.06927,15.28191,18.37945,22.24848,25.84495,31.11563,47.30882,26.99640,28.25159,26.64462,23.11160,28.10838,28.15084,27.10903,31.01208,18.92503,21.70138,23.21882,15.90660,26.80495,20.56165,28.68071,32.45762,25.83343,9.79828,24.49000,19.44653,23.39634,23.96984,22.78656,26.97711,16.45471,30.30800,27.06661,31.88646,25.81717,3.70148
ENSG00000174100	33.28709,26.98554,30.44063,26.34596,27.14529,31.76728,35.52830,12.33022,14.99602,14.66453,30.88965,28.95907,17.96229,19.07524,12.72837,14.96555,16.90759,11.81651,14.33836,14.25905,33.30482,40.07550,46.28392,33.67312,33.05035,29.24479,26.39326,27.84418,26.75878,27.41107,31.04973,16.07818,16.79175,26.27078,15.91105,26.42442,26.31115,30.84486,32.57483,39.49469,18.19618,22.05615,27.65380,33.28099,34.09425,23.97834,20.53761,24.84820,21.37730,37.90152,35.39957,30.01055,3.69693
ENSG00000177600	1899.55820,2000.31620,822.04603,1167.37619,1272.07150,1163.11298,1245.21630,435.25100,335.37754,367.28055,448.98677,421.94078,322.04250,360.98332,413.39500,405.58365,441.82550,386.66260,583.33000,511.43490,1872.99090,1824.35825,2280.18180,1559.98770,1533.12020,1157.69202,1007.56430,1096.51701,1130.12766,1006.95630,1373.01250,543.49105,362.70649,684.46512,324.79657,1142.04440,1006.11785,689.87659,1215.52945,2398.94455,692.73519,851.29825,1166.19680,1802.64100,1803.62006,1029.23225,1656.01970,729.95934,665.84850,1109.84130,1491.76715,1444.79260,511.03179
ENSG00000153037	43.83838,46.55554,49.26992,47.51701,47.45489,40.60961,38.54758,26.26334,35.14580,28.29460,41.01519,33.65679,33.16270,44.38991,28.07548,39.01214,31.25833,24.59279,32.77614,28.01183,47.37477,60.47894,59.55947,35.03750,38.03098,44.21777,33.15033,41.45291,43.38121,42.49191,46.75861,25.89199,19.38861,30.35733,34.48353,47.13138,39.99656,28.88932,42.86979,29.93028,28.76664,86.63327,59.76802,32.39379,28.46529,36.57923,46.26329,29.84242,56.17095,62.46974,46.01682,40.62915,7.14661
ENSG00000138326	2534.16318,2578.67820,1802.34983,2088.72598,2231.53384,2306.03651,2494.57290,1170.62075,960.91578,737.93301,1357.49770,1165.27790,802.05722,967.85219,956.91475,1069.15569,948.54460,659.30363,1437.82665,1138.19689,2987.69663,3893.90274,4530.68134,3847.97097,4196.86520,2265.95000,1792.35853,2245.52220,2672.86100,1960.91720,2989.51164,1007.95810,677.18460,1188.20876,711.07891,2104.84507,2042.73000,1436.07570,2197.58850,5848.09458,1367.62078,1884.54274,2632.32525,3199.76005,2707.67804,1590.28009,1923.00269,1271.53930,1114.96128,2108.23820,3602.52346,3427.83680,68.37436
ENSG00000197976	24.20969,19.17148,20.99530,21.72174,21.22164,19.23955,22.76279,6.39528,6.72014,6.97864,18.53517,20.25778,9.66965,7.42993,7.64949,6.90807,6.90748,6.36453,9.47053,7.71153,28.25124,16.56828,33.70552,28.19398,40.89176,22.29763,22.67299,21.91012,19.03785,20.63637,33.30964,9.51560,6.38341,16.44786,17.89382,34.66017,24.14558,7.12139,32.58829,50.25876,17.71432,29.73491,37.85079,23.59465,24.24821,27.14835,50.19135,18.50558,27.55048,47.52315,36.12421,25.95380,13.96942
ENSG00000101888	4.09685,3.61226,3.39017,2.69242,3.09429,2.60507,4.20094,3.51679,2.71806,2.88261,1.47517,1.72373,2.17481,2.45835,2.57983,2.77433,2.97619,2.18467,4.54384,3.41023,4.76645,6.33601,12.35130,4.83352,3.55934,1.75162,2.33668,1.59804,5.04353,1.40918,3.16382,0.96082,0.48755,2.28787,2.05913,4.13566,4.57827,0.68078,3.71191,3.33517,1.50056,1.36100,3.83576,5.62556,5.27619,3.10979,3.53011,2.26218,18.35455,4.11591,2.84483,4.91546,0.94323
ENSG00000132661	16.76530,22.04955,10.18950,22.65770,19.82980,24.06390,18.09400,4.76937,4.83745,4.64443,9.14068,8.16584,4.81785,5.04877,4.81306,6.44245,4.98255,3.83265,7.49837,5.10692,18.94370,19.76760,22.96870,21.15920,26.29550,14.79930,11.84290,15.41380,15.73430,14.63655,34.66620,7.57053,3.66438,9.77835,5.09800,20.38200,11.86740,4.95314,17.54900,23.13590,4.84910,20.76100,16.21415,18.64590,17.53770,11.38065,16.99950,8.85153,27.20020,17.59380,22.01505,17.94250,4.16999
ENSG00000143436	40.93961,33.78982,29.58823,39.92363,39.36448,42.02318,42.38784,22.05824,28.20903,25.14226,49.02504,45.82228,31.83324,35.89547,23.80837,30.95399,28.28159,21.67184,26.40403,26.22784,42.13550,49.49275,58.46308,42.29287,41.01780,40.20748,30.35743,39.33125,32.59177,39.85963,47.89038,17.30991,15.48323,28.64550,15.92758,38.10205,29.25155,31.81871,42.52773,43.04079,16.06952,39.63975,45.01907,39.81482,41.09996,33.98654,39.90962,23.90784,41.56706,50.21341,50.07743,39.23634,6.26391
ENSG00000131469	1786.41289,1674.12446,1225.96751,1619.59748,1594.91709,1698.95697,1529.33014,708.47568,604.76193,525.42276,689.09355,643.67097,574.12965,664.35585,593.23214,622.92444,681.52389,495.06051,705.89848,715.82093,1829.09356,2721.43038,3083.41843,2239.94216,2028.20449,1813.17711,1108.08323,1665.13087,1562.28689,1579.61595,1912.46682,702.71461,545.76836,762.03308,517.02841,1427.61646,1243.17488,1087.40107,1621.30466,2550.78210,841.45565,1011.56154,1490.54291,2392.58636,2360.03719,1202.16877,1762.00431,921.59892,594.15139,1255.61557,2069.91600,1858.07285,222.40238
ENSG00000114391	1192.91790,1132.05440,682.75050,1172.93700,1146.39357,1307.68820,1207.14107,613.18899,515.28713,514.89890,958.51850,847.35440,474.71567,561.91306,507.13666,630.72760,677.97938,495.34422,685.57270,638.87445,1369.21730,1428.16421,1814.78930,1710.08570,1752.74560,1235.51462,770.29344,1105.24185,942.71918,1040.29920,1300.04040,600.11201,432.72019,663.95940,387.69053,1032.93117,879.72883,672.19489,1188.27025,2554.60525,807.60784,1324.67425,1142.45635,1231.89665,1213.12380,755.69916,901.61420,702.64361,487.31731,1353.41200,1727.36010,1369.21100,134.38112
ENSG00000182973	13.02045,10.66725,10.24827,13.21311,12.86507,14.75948,15.19506,5.28980,5.80937,6.52790,18.24514,15.59495,7.55504,7.83833,5.86681,7.34778,7.22301,5.65204,7.40910,5.96730,13.88566,13.13677,21.69615,15.50174,17.53076,12.65830,12.22267,12.17867,12.06867,11.81535,16.72681,6.33810,4.66338,8.22045,5.78834,15.43444,11.11795,5.85243,18.23651,16.29428,5.58761,19.40606,14.19365,15.82787,16.44001,12.33626,15.68347,8.81715,49.87286,16.55459,17.73001,15.05096,4.56755
ENSG00000146109	12.84950,11.62780,9.22814,13.35840,12.72540,11.75980,14.41750,4.40309,5.13770,5.62261,13.93050,13.92780,6.71433,7.21033,4.70673,5.43235,6.12089,4.85692,4.46221,4.59128,13.36975,15.44755,25.81780,15.20145,15.21160,12.99330,12.55720,13.24460,15.21665,13.11605,17.02600,4.75392,4.42900,6.53256,7.11583,13.55010,11.03590,5.90564,12.47410,14.55760,5.24972,11.91445,12.86255,17.76160,17.07215,13.89025,20.08500,9.44160,16.23845,12.84490,17.41775,14.45810,4.95349
ENSG00000109832	0.80344,0.44075,0.41446,0.34878,0.30812,0.35044,0.44643,12.65530,19.29485,17.16746,34.52882,35.51464,26.01057,27.71275,11.06995,18.38626,21.57991,14.01147,5.67979,9.62014,0.83046,0.20115,0.23680,0.80583,0.62804,0.74692,0.34957,0.37697,0.35250,0.38108,1.16906,0.18709,0.12511,1.23192,0.27188,0.67011,0.56855,0.18367,1.61351,0.86267,0.43414,28.92258,0.52004,0.75220,1.02020,0.38793,0.74391,0.45138,113.01514,5.02440,0.70131,0.63569,0.08198
ENSG00000168872	29.16148,24.25516,22.75788,34.44462,29.45971,36.57524,38.15881,12.45681,14.24564,14.25020,42.47342,40.39089,17.28392,18.21337,12.28359,14.48554,16.88320,12.23782,16.20182,14.46973,27.78072,32.69396,31.20410,35.88105,35.22453,30.07425,17.83636,31.02935,18.69002,32.85525,31.32372,15.37674,11.57824,13.99568,12.57867,27.24135,19.51035,30.15056,35.61064,30.79535,9.28257,24.70916,26.51890,22.71185,24.73981,18.91949,19.20565,13.84586,21.37666,31.98951,36.37615,26.90908,3.26664
ENSG00000260537	1.49949,0.00000,1.30404,0.00000,0.00000,0.86073,0.27463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.81033,7.69580,0.00000,0.00000,0.00000,0.00000,0.00000,0.36095,0.00000,0.00000,0.07359,0.00006,0.00000,0.00000,0.00000,0.15914,2.53510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.61423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.39708
ENSG00000112996	14.42310,12.71195,12.72780,11.29740,11.23350,12.45560,15.18720,4.82054,7.23120,5.63624,6.66307,6.85944,9.20559,11.07440,5.45843,5.23308,7.35712,4.50373,5.96566,5.25601,14.64570,20.33605,35.57460,12.24690,13.29440,11.43995,13.40315,10.82340,14.40400,11.24215,14.24300,10.85200,12.87290,9.35656,9.03544,10.89570,11.42060,16.67060,13.31475,10.45295,5.76576,8.26166,10.23785,19.47280,18.17970,11.67180,11.83290,8.60973,17.54045,13.19450,12.84040,12.45820,2.01789
ENSG00000157106	35.76980,31.61350,17.22084,33.70135,30.59429,36.39950,43.12264,12.43097,13.55366,13.52472,67.89966,72.16828,18.88920,17.06556,13.32795,13.73651,15.47111,10.64141,16.88317,12.86229,36.79829,36.45845,65.95886,40.93800,44.07909,31.00324,27.04018,31.66033,24.85950,31.27510,34.88545,15.01909,9.65309,15.25162,9.95178,35.31642,30.57680,34.52027,41.02542,41.01755,11.52008,27.43640,30.74141,43.00381,42.40445,30.95849,24.85691,17.97432,35.15014,44.47117,41.91014,40.42724,7.08907
ENSG00000077348	13.68178,12.77483,18.76501,11.92985,12.97857,12.47035,22.38860,11.21855,12.80998,14.67548,13.57676,12.62190,16.45589,18.17752,12.11270,12.30543,16.60006,12.79915,15.91975,10.97010,16.12916,19.10686,47.17343,14.23203,17.01876,13.41186,12.38725,10.68603,18.58712,11.40989,16.98812,6.28412,6.92391,7.40764,9.02674,10.29808,12.08370,16.62656,20.66377,16.60226,12.07126,9.93204,14.29766,23.30357,23.78672,10.10974,16.34373,9.86269,17.87221,13.89012,14.42039,16.32580,3.99398
ENSG00000106305	22.12419,15.62749,21.29730,16.15858,17.93565,18.17994,22.97916,8.66776,9.67136,10.33641,13.76152,14.40374,11.04105,11.78935,9.23409,10.40677,11.11780,8.29944,11.98722,10.58587,18.73787,42.06496,31.04903,19.71312,18.18783,21.08148,24.43870,18.33908,20.68108,20.82133,17.84094,15.26078,24.18175,15.95547,12.70549,16.08760,18.01631,70.36484,19.92733,10.79327,6.76361,15.30800,15.37554,19.92759,22.12656,22.67866,14.85610,10.77006,70.75127,25.59407,18.07421,16.98198,2.90700
